file,source_key,title,slug,url,date,year,month,tags,categories,summary,keywords,primary_theme,theme_scores,style,style_scores,word_count,sentence_count,avg_sentence_length
content\posts\河边的错误是什么.zh-cn.md,河边的错误是什么,《河边的错误》是什么,h,https://blog.huaxiangshan.com/zh-cn/posts/h/,2023-10-29 18:52:19,2023,10,电影,影视剧,Only the River Flows,电影 | 影视剧 | 河边的错误是什么？ | 宇宙探索编辑部 | river | only,文学影视与文艺评论,"{""经济学与方法"": 0, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 19, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",评论随笔,"{""教程指南"": 0, ""学术分析"": 0, ""评论随笔"": 20, ""文艺评论"": 7, ""游记纪实"": 0}",138,47,2.94
content\posts\客观赋权：PCA、CRITIC、EWM、COV.zh-cn.md,客观赋权：PCA、CRITIC、EWM、COV,客观赋权：PCA、CRITIC、EWM、COV,kgfq,https://blog.huaxiangshan.com/zh-cn/posts/kgfq/,2023-11-20 15:27:17,2023,11,Stata,软件工具 | 经济学习,经济学赋权打分方法：PCA、CRITIC、EWM、COV。并且记录了一些易错点,Stata | 软件工具 | 经济学习 | 一、“标准化”和“归一化 | 1、归一化（**Normalization** | 1-1、归一化 stata 代码,软件工具与技术,"{""经济学与方法"": 9, ""软件工具与技术"": 24, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 2}",学术分析,"{""教程指南"": 10, ""学术分析"": 30, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",769,60,12.82
content\posts\真物与伪物.zh-cn.md,真物与伪物,动机论：二次元的真物与伪物,zyw,https://blog.huaxiangshan.com/zh-cn/posts/zyw/,2023-12-10 16:08:54,2023,12,二次元,影视剧,真物和伪物是二次元作品中常见的讨论。个人认为想清这个问题对正确认识功利性的心态很重要,二次元 | 影视剧 | 伪物”，事在人为 | 真物和伪物 | 歌颂伪物的立场 | 第一层含义,社会观察与思想随笔,"{""经济学与方法"": 0, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 70}",评论随笔,"{""教程指南"": 1, ""学术分析"": 5, ""评论随笔"": 63, ""文艺评论"": 4, ""游记纪实"": 0}",458,116,3.95
content\posts\王小波.zh-cn.md,王小波,经世济民 or 因为山在那,wxb,https://blog.huaxiangshan.com/zh-cn/posts/wxb/,2023-12-10 16:08:54,2023,12,阅读 | 反思,阅读,GPT 总结: 全文借王小波作品和科学精神，探讨了学术追求的本质。强调了追求解答的动力来自于好奇心和求知欲，而不必追求功利或实用性。,阅读 | 反思 | gpt | 经世济民 or 因为山在那,社会观察与思想随笔,"{""经济学与方法"": 2, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 5, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 8}",评论随笔,"{""教程指南"": 0, ""学术分析"": 6, ""评论随笔"": 10, ""文艺评论"": 6, ""游记纪实"": 0}",111,25,4.44
content\posts\计量数据的分组与测度（STATA版）.zh-cn.md,计量数据的分组与测度（STATA版）,计量数据的分组与测度（STATA 版）,ji_sata,https://blog.huaxiangshan.com/zh-cn/posts/ji_sata/,2023-12-26 13:35:20,2023,12,因果效应 | Stata,软件工具 | 经济学习,计量经济学学习笔记，理解因果关系，区别混合、固定、随机效应和 stata 操作。也记录下个人对机制检验的理解，这涉及交互项的相关探讨,因果效应 | Stata | 软件工具 | 经济学习 | 一、统计学的悖论 | 辛普森悖论,经济学与方法,"{""经济学与方法"": 24, ""软件工具与技术"": 19, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 3}",学术分析,"{""教程指南"": 7, ""学术分析"": 52, ""评论随笔"": 3, ""文艺评论"": 0, ""游记纪实"": 0}",2038,176,11.58
content\posts\Zotero：RSS聚合订阅.zh-cn.md,Zotero：RSS聚合订阅,Zotero：RSS 聚合订阅,zoterorss,https://blog.huaxiangshan.com/zh-cn/posts/zoterorss/,2023-12-27 20:09:27,2023,12,Zotero | 文献阅读 | RSS,软件工具 | 经济学习,GPT 总结: 对于经济期刊的 RSS 订阅方法进行了介绍，包括了如何在 Zotero 中导入订阅以及国内外期刊的不同订阅类型。提供了许多知名期刊的直接订阅链接，并提及了一些间接订阅方式。此外，还列举了一些有趣的 RSS 源，如知乎每日精选、陶哲轩的博客和 Greg Mankiw 的博客。,Zotero | 文献阅读 | RSS | 软件工具 | 经济学习 | 省流列表,软件工具与技术,"{""经济学与方法"": 10, ""软件工具与技术"": 36, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 1}",教程指南,"{""教程指南"": 11, ""学术分析"": 10, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",243,21,11.57
content\posts\HLT生命周期与工资分解.zh-cn.md,HLT生命周期与工资分解,HLT: 生命周期与工资分解,hlt,https://blog.huaxiangshan.com/zh-cn/posts/hlt/,2024-01-19 09:58:30,2024,1,文献阅读 | Stata,经济学习,GPT 总结: 提供了一篇关于生命周期工资分解理论的深度探讨，包括了 Deaton 的方法和 HLT 法。这篇文章详细地介绍了分析工资在个体生命周期内的变化的方法和技术，以及如何处理共线性问题和解释时间、队列和年龄效应。文章还提到了使用虚拟变量和高阶差分法来估计这些效应，以及如何利用 HLT 法来研究工资增长中的时间效应。,文献阅读 | Stata | 经济学习 | 生命周期与工资分解 | APC 面板与生命周期 | Deaton 的方法（数理分解,经济学与方法,"{""经济学与方法"": 22, ""软件工具与技术"": 4, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 1}",学术分析,"{""教程指南"": 6, ""学术分析"": 28, ""评论随笔"": 5, ""文艺评论"": 0, ""游记纪实"": 0}",1991,96,20.74
content\posts\聚合订阅：影视、漫画、文献自由.zh-cn.md,聚合订阅：影视、漫画、文献自由,聚合订阅：影视、漫画、文献、音乐自由,dingyue,https://blog.huaxiangshan.com/zh-cn/posts/dingyue/,2024-02-20 16:14:29,2024,2,软件推荐,软件工具,介绍软件进行聚合订阅，将各类网站的影视剧、漫画资源聚集在一起集中管理，实现影视、漫画、文献自由,软件推荐 | 软件工具 | 影视剧：TVbox | 非电视端 | 电视安装 | 漫画：Tachiyomi,软件工具与技术,"{""经济学与方法"": 0, ""软件工具与技术"": 28, ""文学影视与文艺评论"": 1, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",教程指南,"{""教程指南"": 27, ""学术分析"": 0, ""评论随笔"": 0, ""文艺评论"": 5, ""游记纪实"": 0}",134,36,3.72
content\posts\因果效应.zh-cn.md,因果效应,因果效应,effect,https://blog.huaxiangshan.com/zh-cn/posts/effect/,2024-02-28 18:27:40,2024,2,文献阅读 | 因果效应,经济学习,本文是因果推断方法识别效应学习笔记，介绍 ATE、ATT、RCT、ITT、LATE 的关系,文献阅读 | 因果效应 | 经济学习 | 因果框架有哪些？ | 引言：社会科学和自然科学面临的统计难题 | 从 ATE 到 ATT,经济学与方法,"{""经济学与方法"": 37, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 12}",学术分析,"{""教程指南"": 3, ""学术分析"": 47, ""评论随笔"": 10, ""文艺评论"": 1, ""游记纪实"": 0}",1354,112,12.09
content\posts\Hugo搭建Giscus评论区.zh-cn.md,Hugo搭建Giscus评论区,Hugo 搭建 Giscus 评论区,comment,https://blog.huaxiangshan.com/zh-cn/posts/comment/,2024-03-05 15:45:18,2024,3,Hugo,Hugo 搭建记录,搭建 HUGO 的 Giscus 评论区,Hugo | 创建 Github 仓库作为评论区 | 进入 Giscus 官网获取调用 | 修改 toml 配置 | 你可以参考官方文档来使用下列配置 | <your_repo> 对应官网的 data-repo,软件工具与技术,"{""经济学与方法"": 0, ""软件工具与技术"": 54, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",教程指南,"{""教程指南"": 10, ""学术分析"": 0, ""评论随笔"": 0, ""文艺评论"": 9, ""游记纪实"": 0}",98,15,6.53
content\posts\Hugo自定义字体.zh-cn.md,Hugo自定义字体,Hugo 美化 1 ：自定义字体,font,https://blog.huaxiangshan.com/zh-cn/posts/font/,2024-03-05 22:11:48,2024,3,Hugo,Hugo 搭建记录,介绍 hugo loveit 主题切换字体的方法,Hugo | 两种修改方法 | 设置字体变量 | 认识参数 | 字体变量参数 | 谷歌字体 API,软件工具与技术,"{""经济学与方法"": 0, ""软件工具与技术"": 26, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",教程指南,"{""教程指南"": 6, ""学术分析"": 0, ""评论随笔"": 3, ""文艺评论"": 0, ""游记纪实"": 0}",178,36,4.94
content\posts\stata爬虫学习.zh-cn.md,stata爬虫学习,Stata: 爬虫学习,pachong,https://blog.huaxiangshan.com/zh-cn/posts/pachong/,2024-03-06 13:19:39,2024,3,爬虫 | Stata,软件工具 | 经济学习,GPT 总结: 这篇文章介绍了使用 Stata 进行网页爬取的方法和流程。首先，文章解释了什么是网页爬虫以及为什么爬取网页源代码是关键的步骤。然后，通过一个实例，详细介绍了如何使用 Stata 从网页中提取数据，并进行初步的清洗和处理。文章还提到了爬取多页数据的方法，并附上了一些参考资料和论文。,爬虫 | Stata | 软件工具 | 经济学习 | 引入 | 一、抓取网页源代码,软件工具与技术,"{""经济学与方法"": 8, ""软件工具与技术"": 75, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",学术分析,"{""教程指南"": 19, ""学术分析"": 27, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",264,34,7.76
content\posts\2024观剧总结和“命运”相处的几种方式.zh-cn.md,2024观剧总结和“命运”相处的几种方式,2024 观剧总结：和命运相处的几种方式,kj_2024,https://blog.huaxiangshan.com/zh-cn/posts/kj_2024/,2024-03-08 00:00:58,2024,3,电视剧,影视剧,GPT 总结: 这篇文章通过分析《繁花》、《漫长的季节》、《河边的错误》和《宇宙探索编辑部》等作品，深入探讨了命运这一主题。文章指出，人们面对命运时可能会陷入疯狂、妥协或接受，强调了在生存中保持积极态度和展望未来的重要性。,电视剧 | 影视剧 | 繁花》和《漫长的季节 | 河边的错误》和《宇宙探索编辑部 | 漫长的季节》是和解 | 繁花》也是和解,文学影视与文艺评论,"{""经济学与方法"": 0, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 36, ""旅行调研与地方观察"": 1, ""社会观察与思想随笔"": 0}",评论随笔,"{""教程指南"": 0, ""学术分析"": 1, ""评论随笔"": 31, ""文艺评论"": 10, ""游记纪实"": 1}",227,56,4.05
content\posts\速通黄鹤楼.zh-cn.md,速通黄鹤楼,天河机场转机攻略：速通黄鹤楼（6 h),hxl,https://blog.huaxiangshan.com/zh-cn/posts/hxl/,2024-03-10 16:08:54,2024,3,旅游,游记,GPT 总结: 这篇游记简洁概括了在武汉机场中转的经历：通过提前准备享受中转服务，乘坐地铁快速前往黄鹤楼，参观后返回机场办理登机手续，总结了如何在 5 小时内完成黄鹤楼的游览。,旅游 | 游记 | 一、机场准备篇 | 二、地铁前往黄鹤楼 | 三、参观黄鹤楼 | 四、省流总结：5 h 足够速通黄鹤楼,旅行调研与地方观察,"{""经济学与方法"": 0, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 24, ""社会观察与思想随笔"": 0}",游记纪实,"{""教程指南"": 5, ""学术分析"": 5, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 27}",148,27,5.48
content\posts\anaconda.zh-cn.md,anaconda,[anaconda 报错解决]anaconda bytes object has no attribute get,anaconda,https://blog.huaxiangshan.com/zh-cn/posts/anaconda/,2024-03-10 20:27:30,2024,3,Anaconda,软件工具,[anaconda error]anaconda bytes object has no attribute get,Anaconda | 软件工具 | anaconda | java | get | windows,软件工具与技术,"{""经济学与方法"": 0, ""软件工具与技术"": 46, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",教程指南,"{""教程指南"": 6, ""学术分析"": 0, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",57,10,5.7
content\posts\stata输出Word表格.zh-cn.md,stata输出Word表格,Stata 输出 Word 表格,regout,https://blog.huaxiangshan.com/zh-cn/posts/regout/,2024-03-13 17:33:02,2024,3,Stata,经济学习 | 软件工具,GPT 总结: 本文介绍了经济实证论文中常用的表格输出命令，包括 estout、asdoc、logout、outreg 2、putdocx 系列和 etable。每种命令都有其特点和适用场景，如 estout 适用于全能的自定义效果和 LaTeX 输出，asdoc 主要用于描述性统计，logout 支持多种统计结果输出，outreg 2 适用于美观的回归结果输出，putdocx 系列方便将多个表格输出到一个 Word 文件中，而 etable 在 Stata 17 中自带，支持中文编码。通过示例代码展示了每种命令的基本用法和输出效果，有助于读者选择合适的命令进行表格输出。,Stata | 经济学习 | 软件工具 | Estout: 全能，latex 输出 | Asdoc：描述统计 | Sum2doc：描述统计,软件工具与技术,"{""经济学与方法"": 9, ""软件工具与技术"": 31, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",教程指南,"{""教程指南"": 30, ""学术分析"": 13, ""评论随笔"": 4, ""文艺评论"": 0, ""游记纪实"": 0}",116,23,5.04
content\posts\中文博客目录跳转失败.zh-cn.md,中文博客目录跳转失败,中文博客目录跳转失败,toc,https://blog.huaxiangshan.com/zh-cn/posts/toc/,2024-03-21 17:59:49,2024,3,Hugo,Hugo 搭建记录,hugo 会为每个博客文章生成目录，并且目录标题应该能实现点击跳转。几天前我发现我的博客，中文页面不能实现标题跳转，英文依旧可以。这里记录下解决方法,Hugo | 问题 1 | 原因 | 解决方法 | 问题 2 | hugo,软件工具与技术,"{""经济学与方法"": 0, ""软件工具与技术"": 25, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",教程指南,"{""教程指南"": 3, ""学术分析"": 0, ""评论随笔"": 0, ""文艺评论"": 1, ""游记纪实"": 0}",65,14,4.64
content\posts\Stata绘制Gis着色图.zh-cn.md,Stata绘制Gis着色图,Stata 绘制 Gis 着色图,statagis,https://blog.huaxiangshan.com/zh-cn/posts/statagis/,2024-03-22 19:39:56,2024,3,Stata | Gis,软件工具 | 经济学习,使用 Stata 绘制 GIS 着色图，包括九段线、省县市的模板,Stata | Gis | 软件工具 | 经济学习 | 获取地图文件 | 下载相关命令,软件工具与技术,"{""经济学与方法"": 2, ""软件工具与技术"": 46, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",学术分析,"{""教程指南"": 35, ""学术分析"": 39, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",444,101,4.4
content\posts\反思：鄙视链中的经济学习心态.zh-cn.md,反思：鄙视链中的经济学习心态,反思：鄙视链中的经济学习心态,fs,https://blog.huaxiangshan.com/zh-cn/posts/fs/,2024-04-09 21:45:16,2024,4,反思,经济学习,反思一下经济学学习态度——什么是热情？什么是学科之爱？记录下我自己的经济学学习鄙视链。,反思 | 经济学习 | 理论框架上 | 论文方法上 | 论文认知上 | 总结,经济学与方法,"{""经济学与方法"": 37, ""软件工具与技术"": 5, ""文学影视与文艺评论"": 2, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 15}",学术分析,"{""教程指南"": 1, ""学术分析"": 45, ""评论随笔"": 11, ""文艺评论"": 0, ""游记纪实"": 0}",199,41,4.85
content\posts\发展经济学：超边际分析（导论）（杨小凯).zh-cn.md,发展经济学：超边际分析（导论）（杨小凯),发展经济学：边际分析与超边际分析 (导论),yxk1,https://blog.huaxiangshan.com/zh-cn/posts/yxk1/,2024-04-10 20:20:20,2024,4,宏观经济学 | 发展经济学,经济学习,在《发展经济学：边际分析与超边际分析》中，杨小凯按照自己的理解重塑了发展经济学的理论历史。本文将概括其导论部分，并且补充一些个人觉得值得讨论的点。,宏观经济学 | 发展经济学 | 经济学习 | 一、思想来源：马克思 vs 亚当斯密 | 三、反驳凯恩斯主义 | 四、何为超边际分析,经济学与方法,"{""经济学与方法"": 83, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 7}",学术分析,"{""教程指南"": 4, ""学术分析"": 64, ""评论随笔"": 6, ""文艺评论"": 0, ""游记纪实"": 0}",306,80,3.83
content\posts\杨小凯.zh-cn.md,杨小凯,转载：杨小凯《我的一生》,yxk2,https://blog.huaxiangshan.com/zh-cn/posts/yxk2/,2024-04-17 09:33:21,2024,4,阅读 | 转载,阅读,2003 年《经济观察报》对杨小凯的采访。,阅读 | 转载 | 中国向何处去？ | 十年铁窗 | 牛刀小试 | 潜龙腾渊,经济学与方法,"{""经济学与方法"": 12, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 1, ""社会观察与思想随笔"": 7}",学术分析,"{""教程指南"": 3, ""学术分析"": 21, ""评论随笔"": 4, ""文艺评论"": 0, ""游记纪实"": 0}",413,116,3.56
content\posts\R语言基础.zh-cn.md,R语言基础,R 语言基础 1：界面介绍与语法结构,r1,https://blog.huaxiangshan.com/zh-cn/posts/r1/,2024-04-20 10:11:52,2024,4,R,软件工具,R 语言的基本代码引入，包含下载、教程、数据类型结构、语法、数据导入导出的代码,软件工具 | 教程推荐 | 个人推荐 | 电子讲义教材 | R 语言下载 | R studio 界面与准备,软件工具与技术,"{""经济学与方法"": 6, ""软件工具与技术"": 38, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",教程指南,"{""教程指南"": 38, ""学术分析"": 30, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",300,28,10.71
content\posts\R语言基础2.zh-cn.md,R语言基础2,R 语言笔记 2 : 数据清洗、绘图与计量,r2,https://blog.huaxiangshan.com/zh-cn/posts/r2/,2024-04-22 01:01:52,2024,4,R,软件工具,R 语言常用代码，主要记录数据清洗、回归统计、常用画图代码,软件工具 | 数据清洗 | 工作目录 | 清楚所有变量 | 查看当前目录 | 获取文件路径，此时会打开电脑文件手动寻找文件，然后点击后会返回文件路径,软件工具与技术,"{""经济学与方法"": 17, ""软件工具与技术"": 26, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",学术分析,"{""教程指南"": 36, ""学术分析"": 47, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",284,34,8.35
content\posts\Zotero7Betternote模板.zh-cn.md,Zotero7Betternote模板,Zotero 7 Better note 实证经济学笔记模板,zoteronote,https://blog.huaxiangshan.com/zh-cn/posts/zoteronote/,2024-05-06 15:39:02,2024,5,Zotero | 文献阅读 | 软件推荐,经济学习 | 软件工具,随着 zotero 7 版本趋于稳定，个人把 zotero 经典 sci 文献阅读模板修改成更适合实证论文的笔记版本,Zotero | 文献阅读 | 软件推荐 | 经济学习 | 软件工具 | 一、Better note 的安装,软件工具与技术,"{""经济学与方法"": 18, ""软件工具与技术"": 89, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 2}",学术分析,"{""教程指南"": 15, ""学术分析"": 43, ""评论随笔"": 5, ""文艺评论"": 0, ""游记纪实"": 0}",250,42,5.95
content\posts\变分法速通.zh-cn.md,变分法速通,变分法学习笔记,bff,https://blog.huaxiangshan.com/zh-cn/posts/bff/,2024-05-07 00:02:15,2024,5,变分法 | 动态优化,经济学习,参考《动态最优化基础》（蒋中一）学习变分法，并介绍了变分法相关的悬链问题、最速降线、垄断厂商定价中的应用。,变分法 | 动态优化 | 经济学习 | 泛函 | 悬链问题 | 最速降线问题,经济学与方法,"{""经济学与方法"": 3, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 2}",学术分析,"{""教程指南"": 5, ""学术分析"": 11, ""评论随笔"": 1, ""文艺评论"": 0, ""游记纪实"": 0}",1168,26,44.92
content\posts\包含0值的对数化是否可靠.zh-cn.md,包含0值的对数化是否可靠,计量经济学：Log (y+1) 的转化是否可靠,log0,https://blog.huaxiangshan.com/zh-cn/posts/log0/,2024-05-12 17:59:49,2024,5,文献阅读,经济学习,《Logs with Zeros? Some Problems and Solutions 》文献阅读。当数据解释变量包含 0 时，log (y+1) 的对数化在处理效应估计上有一些局限。,文献阅读 | 经济学习 | Log （y+1） 的转化是否可靠 | 摘要 | 省流的概括 | 代码例子,经济学与方法,"{""经济学与方法"": 19, ""软件工具与技术"": 4, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 2}",学术分析,"{""教程指南"": 2, ""学术分析"": 27, ""评论随笔"": 3, ""文艺评论"": 0, ""游记纪实"": 0}",527,26,20.27
content\posts\Todek远程控制.zh-cn.md,Todek远程控制,Todesk 平板远程控制电脑的声音问题,todesk,https://blog.huaxiangshan.com/zh-cn/posts/todesk/,2024-05-19 10:11:52,2024,5,Todesk,软件工具,Todesk 平板远程控制电脑的声音问题,Todesk | 软件工具 | 电脑端 | 平板端 | 注意事项 | 串流方案简评,软件工具与技术,"{""经济学与方法"": 0, ""软件工具与技术"": 20, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 5}",教程指南,"{""教程指南"": 11, ""学术分析"": 0, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",144,25,5.76
