file,source_key,title,slug,url,date,year,month,tags,categories,summary,keywords,primary_theme,theme_scores,style,style_scores,word_count,sentence_count,avg_sentence_length
content\posts\Obsidian配合文献阅读和博客.zh-cn.md,Obsidian配合文献阅读和博客,Obsidian 管理文献阅读和博客文档,ob,https://blog.huaxiangshan.com/zh-cn/posts/ob/,2024-05-24 15:52:19,2024,5,Zotero | Hugo | Obsdian,软件工具,介绍个人使用 Obsidian 的体验，这里结合 Hugo 博客文档管理和 Zotero 文献阅读谈论使用体验,Zotero | Hugo | Obsdian | 软件工具 | Obsidian 和插件使用 | 软件下载,软件工具与技术,"{""经济学与方法"": 3, ""软件工具与技术"": 197, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",教程指南,"{""教程指南"": 75, ""学术分析"": 29, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",526,84,6.26
content\posts\调研小记：夜爬夜长城.zh-cn.md,调研小记：夜爬夜长城,调研小记 2：密云野长城,mycc,https://blog.huaxiangshan.com/zh-cn/posts/mycc/,2024-06-04 16:52:19,2024,6,旅游 | 调研,游记,调研的路上跟着同学一起去爬了密云区卧虎山野长城,旅游 | 调研 | 游记 | 古北水口镇 | 卧虎山长城 | 密云野长城,旅行调研与地方观察,"{""经济学与方法"": 2, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 22, ""社会观察与思想随笔"": 0}",游记纪实,"{""教程指南"": 0, ""学术分析"": 1, ""评论随笔"": 6, ""文艺评论"": 0, ""游记纪实"": 26}",219,78,2.81
content\posts\调研小记：山与红玫瑰.zh-cn.md,调研小记：山与红玫瑰,调研小记 3：妙峰山与红玫瑰,rose,https://blog.huaxiangshan.com/zh-cn/posts/rose/,2024-06-17 16:52:19,2024,6,旅游 | 调研,游记,调研门头沟涧沟村，这里群山环绕，有山有庙，也有红玫瑰与徒步马拉松爱好者,旅游 | 调研 | 游记 | 山与徒步者 | 三峰连穿 | 妙峰山,旅行调研与地方观察,"{""经济学与方法"": 0, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 11, ""社会观察与思想随笔"": 0}",游记纪实,"{""教程指南"": 0, ""学术分析"": 0, ""评论随笔"": 2, ""文艺评论"": 0, ""游记纪实"": 14}",148,45,3.29
content\posts\stata事件研究法.zh-cn.md,stata事件研究法,计量：事件研究法 1,event1,https://blog.huaxiangshan.com/zh-cn/posts/event1/,2024-06-20 18:52:19,2024,6,因果效应 | 文献阅读,经济学习,参考《An Introductory Guide to Event Study Models》总结下事件研究法的使用。,因果效应 | 文献阅读 | 经济学习 | 经济学如何研究事件冲击？ | 事件研究法的“亿”点细节 | 回归估计式,经济学与方法,"{""经济学与方法"": 30, ""软件工具与技术"": 1, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 1}",学术分析,"{""教程指南"": 9, ""学术分析"": 39, ""评论随笔"": 1, ""文艺评论"": 0, ""游记纪实"": 0}",623,115,5.42
content\posts\stata事件研究法2.zh-cn.md,stata事件研究法2,计量：事件研究法 2,event2,https://blog.huaxiangshan.com/zh-cn/posts/event2/,2024-06-24 07:52:19,2024,6,因果效应 | 文献阅读,经济学习,参考《An Introductory Guide to Event Study Models》总结下事件研究法的代码使用。,因果效应 | 文献阅读 | 经济学习 | 附录 A：区分 DID 和 Timing-base | 附录 B：Timing-based 的参数限制 | 附录 C：估计器的选择,经济学与方法,"{""经济学与方法"": 18, ""软件工具与技术"": 15, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",学术分析,"{""教程指南"": 4, ""学术分析"": 28, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",427,68,6.28
content\posts\养老金和生育率.zh-cn.md,养老金和生育率,养老金和生育率,paf,https://blog.huaxiangshan.com/zh-cn/posts/paf/,2024-07-13 17:52:19,2024,7,文献阅读,经济学习,记录 AER 文献《Pensions and Fertility: Microeconomic Evidence》的学习笔记。基于微观数据研究了养老金和生育率的关系。养老金覆盖扩大会降低生育率。,文献阅读 | 经济学习 | 精华概括 | 理论和现实背景 | 女性年龄 | 子女数量结构,经济学与方法,"{""经济学与方法"": 46, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",学术分析,"{""教程指南"": 10, ""学术分析"": 38, ""评论随笔"": 6, ""文艺评论"": 0, ""游记纪实"": 0}",812,101,8.04
content\posts\逆转裁判.zh-cn.md,逆转裁判,逆转裁判游戏测评：逆转之道，就在其中,nzcp,https://blog.huaxiangshan.com/zh-cn/posts/nzcp/,2024-07-25 18:52:19,2024,7,游戏,游戏评论,《逆转裁判：成步堂精选集》游戏评测,游戏 | 哲学意味大于逻辑意味 | 有节奏的表达 | 文字冒险永不完结 | 相关链接 | bgm,文学影视与文艺评论,"{""经济学与方法"": 0, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 15, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",学术分析,"{""教程指南"": 2, ""学术分析"": 5, ""评论随笔"": 4, ""文艺评论"": 5, ""游记纪实"": 0}",132,39,3.38
content\posts\Pytorch.zh-cn.md,Pytorch,Pytorch 配置报错：[WinError 126] The specified module could not be found.,pytorch,https://blog.huaxiangshan.com/zh-cn/posts/pytorch/,2024-07-26 18:52:19,2024,7,Pytorch | Anaconda,软件工具,Pytorch 安装环境报错：[WinError 126] The specified module could not be found。问题报错与解决,Pytorch | Anaconda | 软件工具 | CUDA 安装 | 版本匹配 | CUDA 下载,软件工具与技术,"{""经济学与方法"": 0, ""软件工具与技术"": 61, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",教程指南,"{""教程指南"": 20, ""学术分析"": 1, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",96,17,5.65
content\posts\Pytorch2.zh-cn.md,Pytorch2,anaconda 的卸载与安装,pytorch2,https://blog.huaxiangshan.com/zh-cn/posts/pytorch2/,2024-08-09 18:52:19,2024,8,Pytorch | Anaconda | Python,软件工具,anaconda 的卸载、安装、设置。,Pytorch | Anaconda | Python | 软件工具 | 卸载 anaconda | 安装,软件工具与技术,"{""经济学与方法"": 0, ""软件工具与技术"": 100, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",教程指南,"{""教程指南"": 33, ""学术分析"": 1, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",163,33,4.94
content\posts\Hugo中英文建站.zh-cn.md,Hugo中英文建站,hugo 美化 2,runtime,https://blog.huaxiangshan.com/zh-cn/posts/runtime/,2024-08-10 15:45:18,2024,8,Hugo,Hugo 搭建记录,在博客页脚添加总字数统计和建站时间并且能自动中英切换。,Hugo | 自定义字体 | 建站时间加多语言设置 | 总字数 | === footer/wordcount === | hugo,软件工具与技术,"{""经济学与方法"": 1, ""软件工具与技术"": 48, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 3}",教程指南,"{""教程指南"": 16, ""学术分析"": 6, ""评论随笔"": 0, ""文艺评论"": 2, ""游记纪实"": 0}",324,38,8.53
content\posts\经济学杂谈.zh-cn.md,经济学杂谈,实证经济学：符合直觉≠显而易见,fs2,https://blog.huaxiangshan.com/zh-cn/posts/fs2/,2024-08-20 18:52:19,2024,8,反思,经济学习,人们总说实证经济学结论总是显而易见，于是毫无意义。本文试图反驳这个看法。,反思 | 经济学习 | 符合直觉的结论会产生矛盾 | 符合直觉的结论不易被联想 | 直觉背后藏着反直觉 | 关于直觉,经济学与方法,"{""经济学与方法"": 18, ""软件工具与技术"": 1, ""文学影视与文艺评论"": 3, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 7}",学术分析,"{""教程指南"": 2, ""学术分析"": 25, ""评论随笔"": 11, ""文艺评论"": 0, ""游记纪实"": 0}",189,64,2.95
content\posts\黑神话悟空.zh-cn.md,黑神话悟空,《黑神话：悟空》里的老猴子到底是谁？,wk,https://blog.huaxiangshan.com/zh-cn/posts/wk/,2024-09-07 18:52:19,2024,9,游戏,游戏评论,综合神影图可以看出，《黑神话悟空》中的老猴子是金蝉子。,游戏 | 为什么一定是金蝉子或相关身份 | 证据一：求真的追求 | 证据二：对天命人的态度 | 证据三：佛教装饰与动作 | 为什么不是菩萨、菩提,文学影视与文艺评论,"{""经济学与方法"": 0, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 6, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 2}",学术分析,"{""教程指南"": 2, ""学术分析"": 7, ""评论随笔"": 6, ""文艺评论"": 6, ""游记纪实"": 0}",285,93,3.06
content\posts\实证经济学：审稿经验.zh-cn.md,实证经济学：审稿经验,实证经济学：审稿经验,sg,https://blog.huaxiangshan.com/zh-cn/posts/sg/,2024-09-10 21:45:16,2024,9,文献阅读,经济学习,记录下参与了一点点点经济学审稿工作经验。,文献阅读 | 经济学习 | 个人流程 | 开头与正文 | 选题和创新性 | 文献综述,经济学与方法,"{""经济学与方法"": 62, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 10}",学术分析,"{""教程指南"": 5, ""学术分析"": 61, ""评论随笔"": 6, ""文艺评论"": 0, ""游记纪实"": 0}",301,83,3.63
content\posts\跨越边界的社区.zh-cn.md,跨越边界的社区,《跨越边界的社区》：流动关系与社区起源,sqzl,https://blog.huaxiangshan.com/zh-cn/posts/sqzl/,2024-09-16 07:52:19,2024,9,阅读 | 微观历史,阅读,项飚的《跨越边界点社区》语言通俗幽默，用更直白的方式探讨了自己的研究方法论，重点探讨了新的社区发展模式。,阅读 | 微观历史 | 理论脉络 | 叙事方法 | 陌生化世界与道德观 | 杨小凯的超边际分,社会观察与思想随笔,"{""经济学与方法"": 9, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 16, ""社会观察与思想随笔"": 25}",学术分析,"{""教程指南"": 1, ""学术分析"": 45, ""评论随笔"": 22, ""文艺评论"": 0, ""游记纪实"": 0}",275,87,3.16
content\posts\arcGIS.zh-cn.md,arcGIS,arcGIS 批量转化 tif 为 excel,gis,https://blog.huaxiangshan.com/zh-cn/posts/gis/,2024-09-25 12:00:19,2024,9,GIS,软件工具,介绍批量操作将 GIS 的 tif 文件转化为 excel 文件,GIS | 软件工具 | 点数据到面数据 | 虚假的批处理 | 真正的批处理 | 导入 tif 文件,软件工具与技术,"{""经济学与方法"": 10, ""软件工具与技术"": 26, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 2}",学术分析,"{""教程指南"": 25, ""学术分析"": 48, ""评论随笔"": 1, ""文艺评论"": 0, ""游记纪实"": 0}",320,60,5.33
content\posts\经济学修辞.zh-cn.md,经济学修辞,经济学的修辞,jjxxc,https://blog.huaxiangshan.com/zh-cn/posts/jjxxc/,2024-10-16 07:52:19,2024,10,阅读 | 文学,阅读,《经济学的修辞》从文学批评的角度谈论了经济学著作甚至是数学模型内涵的文学性，视角非常独到。,阅读 | 文学 | 何为修辞，如何去做？ | 权威的匿名发言代理人。 | 创作者技巧。 | 表演。,经济学与方法,"{""经济学与方法"": 48, ""软件工具与技术"": 1, ""文学影视与文艺评论"": 3, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 28}",学术分析,"{""教程指南"": 7, ""学术分析"": 57, ""评论随笔"": 21, ""文艺评论"": 22, ""游记纪实"": 0}",388,106,3.66
content\posts\stata事件研究法3.zh-cn.md,stata事件研究法3,计量：事件研究法 3,event3,https://blog.huaxiangshan.com/zh-cn/posts/event3/,2024-10-24 22:00:19,2024,10,因果效应 | 文献阅读 | Stata,经济学习,介绍 coefplot、eventplot、eventdd、 cnreg在事件研究法中的画图代码。,因果效应 | 文献阅读 | Stata | 经济学习 | 简单回顾事件研究法的概念 | 顶刊的事件研究法运用,经济学与方法,"{""经济学与方法"": 32, ""软件工具与技术"": 18, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 4, ""社会观察与思想随笔"": 2}",学术分析,"{""教程指南"": 12, ""学术分析"": 35, ""评论随笔"": 3, ""文艺评论"": 0, ""游记纪实"": 0}",340,50,6.8
content\posts\经济学需要多少数学与创新.zh-cn.md,经济学需要多少数学与创新,经济学的自负：最近的一些想法,fs3,https://blog.huaxiangshan.com/zh-cn/posts/fs3/,2024-11-14 03:52:02,2024,11,反思,经济学习,这里记录下最近的学习感想。这些感想来自课堂、互联网、老师、同学、学长学姐交流。,反思 | 经济学习 | <center>经济学的自负</center> | <center> ❓预测还是寓言❓ </center> | <center>❓数理方法还是思想洞见❓</center> | <center>❓数学学多少❓</center>,经济学与方法,"{""经济学与方法"": 53, ""软件工具与技术"": 7, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 15}",学术分析,"{""教程指南"": 4, ""学术分析"": 61, ""评论随笔"": 11, ""文艺评论"": 3, ""游记纪实"": 0}",746,197,3.79
content\posts\社会选择理论.zh-cn.md,社会选择理论,制度、政治、民主与阿罗不可能定理,shxz,https://blog.huaxiangshan.com/zh-cn/posts/shxz/,2024-11-17 07:52:02,2024,11,制度经济学 | 微观经济学,经济学习,政治经济学、制度经济学的历史脉络与阿罗不可能定理,制度经济学 | 微观经济学 | 经济学习 | 从制度到政治经济学 | 社会选择理论 | 社会福利泛函,经济学与方法,"{""经济学与方法"": 68, ""软件工具与技术"": 2, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 1}",学术分析,"{""教程指南"": 5, ""学术分析"": 54, ""评论随笔"": 15, ""文艺评论"": 0, ""游记纪实"": 0}",1030,159,6.48
content\posts\AI与梦境.zh-cn.md,AI与梦境,记录一次梦境与 AI 解梦,ai_m,https://blog.huaxiangshan.com/zh-cn/posts/ai_m/,2024-12-04 08:00:58,2024,12,梦,游记,记录一次梦境和不同 ai 的解梦,游记 | 梦境描述 | AI 解读 | 通义千问 | 文心一言 | GPT （4-O,社会观察与思想随笔,"{""经济学与方法"": 0, ""软件工具与技术"": 6, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 2, ""社会观察与思想随笔"": 17}",评论随笔,"{""教程指南"": 0, ""学术分析"": 1, ""评论随笔"": 24, ""文艺评论"": 0, ""游记纪实"": 2}",334,96,3.48
content\posts\政府一次性投资与产业长期发展.zh-cn.md,政府一次性投资与产业长期发展,政府一次性投资与产业长期发展,zftz,https://blog.huaxiangshan.com/zh-cn/posts/zftz/,2024-12-15 07:52:19,2024,12,文献阅读 | 发展经济学,经济学习,三篇关于政府投资与经济持续效应的文献,文献阅读 | 发展经济学 | 经济学习 | 关于政府与市场：先学会提问 | 登月冲击：公共研发投入与经济增长 | 引入,经济学与方法,"{""经济学与方法"": 42, ""软件工具与技术"": 1, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 3}",学术分析,"{""教程指南"": 9, ""学术分析"": 24, ""评论随笔"": 7, ""文艺评论"": 0, ""游记纪实"": 0}",513,89,5.76
content\posts\经济学与数学.zh-cn.md,经济学与数学,经济学的数学史,econ_math,https://blog.huaxiangshan.com/zh-cn/posts/econ_math/,2025-01-02 08:52:19,2025,1,阅读 | 微观经济学 | 宏观经济学,阅读,"一本书的读书笔记《数学与经济》（史树中）, 介绍了经济学中数学工具的发展。",阅读 | 微观经济学 | 宏观经济学 | 推荐理由 | 历史回顾 | 可用数学研究的经济学和经济研究中的数学,经济学与方法,"{""经济学与方法"": 47, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 39}",学术分析,"{""教程指南"": 6, ""学术分析"": 59, ""评论随笔"": 10, ""文艺评论"": 0, ""游记纪实"": 0}",355,106,3.35
content\posts\富种起源.zh-cn.md,富种起源,《富种起源》：千年暗室，一灯即明,fzqy,https://blog.huaxiangshan.com/zh-cn/posts/fzqy/,2025-01-18 16:09:19,2025,1,阅读 | 微观历史 | 宏观经济学,阅读,《富种起源》反驳了学界主流的 马尔萨斯陷阱，同时构建了达尔文的经济史观。,阅读 | 微观历史 | 宏观经济学 | 推荐理由 | 传统马尔萨斯框架下的经济史 | 马尔萨斯陷阱,经济学与方法,"{""经济学与方法"": 51, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 1, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 4}",学术分析,"{""教程指南"": 4, ""学术分析"": 38, ""评论随笔"": 15, ""文艺评论"": 5, ""游记纪实"": 0}",779,213,3.66
content\posts\谷子经济的函数.zh-cn.md,谷子经济的函数,解释潮玩热：从网络效应到多重均衡,gzhs,https://blog.huaxiangshan.com/zh-cn/posts/gzhs/,2025-09-25 20:00:36,2025,9,微观经济学 | 文献阅读 | Network,经济学习,只是想在需求函数里加一点人的因素。,微观经济学 | 文献阅读 | Network | 经济学习 | 泡泡玛特产品的典型事实 | 将炫耀性消费纳入模型,经济学与方法,"{""经济学与方法"": 25, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",学术分析,"{""教程指南"": 1, ""学术分析"": 27, ""评论随笔"": 10, ""文艺评论"": 0, ""游记纪实"": 0}",379,44,8.61
content\posts\当法官学习了经济学.zh-cn.md,当法官学习了经济学,思想的力量：当法官学习了经济学,law_econ,https://blog.huaxiangshan.com/zh-cn/posts/law_econ/,2025-09-27 00:08:58,2025,9,文献阅读 | 法律经济学,经济学习,都是芝加哥学派干的👨‍🎓,文献阅读 | 法律经济学 | 经济学习 | 前言 | 背景 | 法律与经济运动,经济学与方法,"{""经济学与方法"": 32, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",学术分析,"{""教程指南"": 6, ""学术分析"": 47, ""评论随笔"": 1, ""文艺评论"": 0, ""游记纪实"": 0}",395,96,4.11
content\posts\行政规划与经济发展.zh-cn.md,行政规划与经济发展,四川省分家之后：政治规划与经济增长,rsc_econ,https://blog.huaxiangshan.com/zh-cn/posts/rsc_econ/,2025-10-26 12:08:58,2025,10,文献阅读 | 区域经济学 | GIS,经济学习,制度重要还是地理位置重要？,文献阅读 | 区域经济学 | GIS | 经济学习 | 制度与地理之问 | 政治结构与经济增长,经济学与方法,"{""经济学与方法"": 19, ""软件工具与技术"": 2, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 1, ""社会观察与思想随笔"": 0}",学术分析,"{""教程指南"": 4, ""学术分析"": 30, ""评论随笔"": 6, ""文艺评论"": 0, ""游记纪实"": 0}",494,83,5.95
content\posts\Gispro操作简要.zh-cn.md,Gispro操作简要,ArcGispro 操作简要,gis_econ,https://blog.huaxiangshan.com/zh-cn/posts/gis_econ/,2025-11-03 21:08:58,2025,11,区域经济学 | GIS,软件工具,从 arcgis 更新到了 arcgispro,区域经济学 | GIS | 软件工具 | 空间计量 | 空间关系 | 软件版本,软件工具与技术,"{""经济学与方法"": 14, ""软件工具与技术"": 30, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",学术分析,"{""教程指南"": 24, ""学术分析"": 49, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",287,74,3.88
content\posts\科研品味与ai.zh-cn.md,科研品味与ai,哥白尼时刻与学术品味,taste_ai,https://blog.huaxiangshan.com/zh-cn/posts/taste_ai/,2026-04-04 16:12:21,2026,4,阅读 | 反思 | 转载,阅读 | 经济学习,小心，你选择的可能不是品味，而是偏见,阅读 | 反思 | 转载 | 经济学习 | 回顾“哥白尼时刻 | 品味与试错成本？,经济学与方法,"{""经济学与方法"": 24, ""软件工具与技术"": 8, ""文学影视与文艺评论"": 1, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 8}",学术分析,"{""教程指南"": 3, ""学术分析"": 42, ""评论随笔"": 10, ""文艺评论"": 5, ""游记纪实"": 0}",482,124,3.89
content\posts\巴格拉斯效果.zh-cn.md,巴格拉斯效果,巴格拉斯效果（Berglas）,bgls,https://blog.huaxiangshan.com/zh-cn/posts/bgls/,2026-04-27 16:09:19,2026,4,阅读 | 魔术,阅读,见证奇迹的时刻,阅读 | 魔术 | 巴格拉斯效果 | 刘谦版本的表演 | 推荐的其他资料 | any,经济学与方法,"{""经济学与方法"": 0, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",学术分析,"{""教程指南"": 7, ""学术分析"": 8, ""评论随笔"": 1, ""文艺评论"": 0, ""游记纪实"": 0}",332,76,4.37
content\posts\浅谈创新.zh-cn.md,浅谈创新,此创新是彼创新吗,innovation,https://blog.huaxiangshan.com/zh-cn/posts/innovation/,2026-06-09 16:09:19,2026,6,反思,阅读,什么是创新？为什么要创新？怎么创新？,反思 | 阅读 | 谁在创新 | 理论科学家的创新 | 企业家的创新 | 如何激励创新，为什么要创新,社会观察与思想随笔,"{""经济学与方法"": 11, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 63}",学术分析,"{""教程指南"": 3, ""学术分析"": 26, ""评论随笔"": 12, ""文艺评论"": 0, ""游记纪实"": 0}",197,74,2.66
